PCA Component 1,PCA Component 2
-0.3881024,-0.041481644
-1.0378596,0.044632692
0.13656683,0.18906134
-0.2890014,-0.666298
0.10619672,-0.59882045
0.028770646,0.5026536
-0.31744877,-0.3723441
0.34261927,0.9255392
-0.09173895,-0.0527093
-0.7867433,0.10372486
-0.33146235,0.18916205
-0.3437499,0.0017108081
-0.17899731,-0.2927872
0.19522598,0.79197514
-0.15869007,0.2887126
0.46990886,0.79242337
0.27853823,0.7753099
-0.8685476,-0.5220359
0.29553562,0.13399044
-0.04006017,-0.022103444
0.62953275,-0.16140255
-0.7456213,-0.38710412
-0.12859425,0.89827377
0.36886516,-0.79918534
0.059095632,-0.8352647
0.33187735,0.08629837
0.032849133,-0.17636275
0.24916169,0.3709858
-0.088144034,-0.07450857
-0.77301234,0.16913605
-0.35969564,0.31146854
0.26793072,0.62049127
-0.049338203,0.37685233
-0.6830622,-0.2504736
-0.09678136,0.05446626
0.3385975,-0.77736354
0.3866803,0.67709905
1.0955713,-0.40555316
0.16674078,0.50542367
-0.72335404,0.668802
-0.26945776,-0.6069998
0.051013466,-0.39063674
0.94565517,-0.9131367
0.85084695,-0.3547359
-0.29853368,-0.3664375
0.028339263,0.04176467
0.3639993,0.34091052
0.5813255,-0.3589461
-0.20053719,-0.3268142
0.1397804,-0.2186153
-0.6791273,-0.641012
-0.052238934,0.6989067
0.25134847,-0.10477831
-0.29412988,0.22954124
-0.09317835,-0.009692324
-1.0085027,-0.22212656
-0.63219553,-0.29747495
0.010895557,0.35047975
-0.30375028,-0.055170085
-0.34089085,0.011380083
1.2135842,0.2363204
-0.19629459,0.2769691
-0.46023107,-0.4343284
-0.013210874,0.16675909
-0.29533774,0.41663188
-0.002349883,0.01764455
0.44348267,-0.8697467
-0.35693216,0.07292436
-0.31929997,-0.21168952
-0.023141988,0.11252345
-0.030957807,0.26709795
0.54121614,-0.81604826
0.31474274,0.76910776
-0.48446286,-0.34270552
0.23719636,0.6556333
-0.2735189,-0.24276607
0.06736973,-0.04353201
0.6287611,0.02954026
0.2581996,-0.1367681
0.23426673,0.53866494
-0.11100042,1.1819463
0.35413858,-0.16092505
-0.045337807,0.94478893
0.6347209,-0.055555187
0.33571497,0.47275305
-0.37111047,-0.43063977
-0.1937293,-0.53451735
0.06813613,0.36255166
0.2587579,0.43213898
-0.49629915,-0.19029601
0.46746537,0.1740631
0.009778529,0.10037098
-0.90338826,-0.16076024
0.52373445,0.96261907
0.076595485,0.5055968
-0.35439956,0.17861561
-0.40101087,0.30160004
-0.07307355,0.9723105
-0.37605926,-0.4689954
-0.058610342,-0.12958002
-0.12681954,-0.16493137
-0.5060578,-0.3968579
0.32945618,-0.38016763
0.9272583,-0.98140883
-0.94472504,-0.44789034
-0.8479836,-0.3682563
0.16207646,-0.46710002
-0.14981546,0.17403312
0.12815799,0.104416735
1.197611,-0.69803643
0.23214251,0.02027476
-0.628567,-0.14534552
0.06775614,0.26561743
-0.38992572,-0.25967315
1.0150774,-0.48306796
-0.24915408,0.29315358
0.30222407,0.16043994
-0.6125449,-0.3043301
-0.21013638,0.18837942
0.11150887,0.5369684
0.2946289,0.08567397
-0.793523,0.10461815
-0.44535846,-0.1786427
-0.25695086,0.24078695
-0.84553826,-0.1798267
-0.37613162,0.07236343
-0.6227888,-0.14137247
0.14341502,-0.28149956
0.3008632,-0.012128809
0.29067945,-0.4425991
-0.5334313,-0.072702624
-0.37942702,0.04968231
-0.5441781,-0.11007136
0.40061983,-0.22711127
-0.20584863,0.11199874
0.11006753,-0.2513357
0.64232844,0.66490227
0.38047627,-0.26399937
0.27408668,0.55753666
0.31413612,-0.24957933
1.2791792,-0.82769215
0.60058933,-0.43754554
-0.20903262,0.22651795
-0.58726627,0.634832
-0.44811532,-0.244439
-0.06650106,0.40336967
0.14347091,0.079073094
0.5885161,-0.68211186
0.20202072,-0.31637284
0.40424547,-0.25268683
0.38743767,-0.044887014
-0.09365267,0.40213293
0.025556156,-0.049294207
-0.80613965,0.36488602
0.23261097,0.8192323
-0.33939835,0.045206033
0.18597493,-0.0114601245
0.14286089,0.9449304
0.19707987,0.73236126
0.5969218,-0.6099104
0.16614832,-0.35571286
-0.5537321,-0.30075768
0.21390739,-0.26360446
0.115335606,0.4550072
-0.03648589,0.052781645
0.5752791,0.7061146
0.052253865,-0.10408898
0.105083354,-0.4776152
-0.62834775,-0.11217558
0.052240584,0.6444187
-0.04178453,0.07834065
-0.26588985,-0.2977637
0.18569726,-0.4378612
0.148642,0.046760947
-0.63362306,-0.50475067
0.35816386,0.65078443
-0.19980602,0.087311625
-0.098078445,0.026421282
-0.36482844,0.18627357
0.050547965,-0.6558089
-0.014097928,0.33185562
0.22603136,0.19735484
0.17059402,-0.09324913
0.11905981,0.17388043
-0.06949802,0.08669485
0.1254935,-0.63212323
-0.13258722,0.08626032
-0.7360543,-0.26842496
-0.2801186,-0.45311645
-0.9734957,-0.12955119
0.19845304,1.0679165
-0.17531173,-0.088054456
0.1432253,-0.032287594
-0.65632415,-0.68269503
0.24791586,0.19778115
-0.0107681155,0.4381716
-0.20260076,-0.42283827
-0.2254068,-0.3713438
-0.17856613,-0.2536511
-0.28940195,-0.0005611031
-0.056274455,0.060957193
-0.3382792,0.5274279
0.035599846,0.7058861
-0.58188254,0.10523157
0.19314997,-0.6135734
-0.21103519,-0.038780417
0.65099823,-0.0065152035
-0.058149002,0.2500266
-0.113244,0.7427934
-0.5713657,-0.4844045
-0.053008128,0.0982691
0.52527606,0.22218369
-0.59346455,0.34656778
-0.021691132,-0.45255738
0.15425208,0.6492868
-0.53232145,-0.39232764
0.45501044,-0.26001766
0.7463622,-0.5663018
0.22659917,0.21029733
-0.41799483,-0.22018924
-0.6877724,-0.05570463
-0.27325314,0.75958705
-0.37119955,-0.25778237
0.24756598,0.4381704
-0.005527101,-0.5562605
0.04094323,-0.5669405
-0.12464118,-0.24159704
0.030731533,0.13536243
-0.43715975,0.08037369
-0.060737908,0.1787256
-0.24304819,0.23698822
-0.31431657,0.17950393
0.18912423,-0.045147568
-0.5200713,0.20704259
-0.3675567,0.350362
-0.1400716,0.40144333
-0.09861428,0.27192217
1.0441854,-0.4519788
0.062200107,-0.10082747
0.18533659,0.22064593
-0.2600609,0.34459507
-0.277822,0.24778198
-0.13318989,-0.22473015
-0.67312723,-0.01431515
-0.08082201,0.6985582
0.4957945,-0.08982051
-0.7577752,0.20195207
0.54631007,0.23255867
0.57728434,0.11115548
-0.3194978,0.024037348
-0.22595479,-0.2971364
-0.43020913,-0.0042043277
0.39216867,0.104037404
0.3245381,1.2570492
-0.7442739,-0.36228418
0.037697762,0.5295384
0.32915384,0.5046901
-0.37262616,0.045975324
0.2610312,0.18372181
-1.0941974,-0.11676377
0.15274405,0.05103709
-0.6340657,0.0630857
0.20207576,-0.2723718
-0.8335264,0.15937181
-0.11375434,-0.24708147
0.01029393,-0.77607596
-0.18195558,0.08040567
-0.077042155,0.19100739
-0.6208312,0.016330805
-0.45166948,-0.32085788
-0.35996696,-0.117216945
0.14153086,-0.03703983
-0.5269662,-0.15317829
0.23655717,0.14720377
-0.31169757,-0.33992326
-0.5670077,0.04051735
-0.5677466,-0.08174271
-0.17189603,0.035573553
0.5164102,0.6310958
-0.41508007,-0.6085575
0.20115818,-0.23745005
0.65460724,-0.3485759
-0.031354886,-0.10582044
0.13765578,0.8450745
0.22690576,-0.101764865
0.38929972,-0.1229913
-0.54397345,-0.32341838
0.20699488,0.69072264
-1.177853,-0.58346486
0.01723245,-0.3975017
-0.5504961,-0.2971095
-0.38935044,-0.8922078
0.25124034,-0.23873164
0.29542533,-0.17454389
-0.17371616,0.6021372
-0.5658724,-0.3080849
0.42322573,-0.10363972
0.33653346,-0.292545
-0.9647341,-0.6728508
-0.14239219,-0.43809512
1.3819093,-0.42110685
-0.4075589,0.103250615
0.43835098,0.40370628
0.30836633,-0.10462762
0.3598512,0.012630281
0.75634354,0.0066931695
-0.06708422,-0.19150339
-0.77123916,-0.095018774
-0.07730626,0.6028038
-0.348754,-0.012338421
-0.2399056,-0.04706139
-0.16797106,0.53556526
0.25106624,-0.295807
-0.009843796,-0.46007463
0.05107699,0.2690974
0.11819549,0.058200955
1.0077786,-0.5367292
-0.16352838,-0.13463351
0.14466226,0.26681623
-0.84705734,-0.0050415657
0.016058855,0.020799406
-0.20751642,0.1002778
-0.8448905,-0.22630122
0.20623985,-0.8364287
0.18676831,0.6098751
-0.21508546,-0.10430253
-0.07123739,0.1969468
-0.0387227,0.21708514
-0.25892517,0.04116264
0.15659593,-0.13518956
-0.27280372,-0.35258177
0.5412432,0.51936156
-0.9687747,-0.08288558
0.14104661,-0.09312716
-1.0641483,0.3598521
0.25389886,0.28661644
0.46782133,0.25090548
0.26884553,0.22707263
-0.2885117,-0.34085646
-0.8130696,-0.37342936
-0.47855315,-0.23204964
-1.17117,-0.40087608
0.5061905,0.2913086
-0.58307016,0.29458058
-0.05046677,0.24285349
-0.07236229,-0.31536213
-0.15764503,0.43290082
0.042202953,0.053522166
0.18138517,-0.18727198
0.3573912,-0.15149803
0.6094533,0.20266387
-0.20425053,-0.24196479
-0.020384442,0.7662542
-0.59002477,0.03242803
-0.33046257,0.19110739
0.24941947,0.71230865
-0.2961885,0.027082272
-0.061912343,0.15073784
-0.06734756,0.06604026
0.56784314,0.5046718
-0.20450869,0.11301041
0.15215088,0.21146768
0.388454,1.4303445
-0.23938152,0.094136424
-0.6133279,-0.18253316
-0.106849015,-0.23419745
0.33844182,0.2923134
-0.2159926,-0.19919603
-0.3281157,-0.12239101
0.9429004,-0.32289726
0.22717729,0.11416567
0.17834453,0.16229409
-0.07280442,0.7958459
0.27740234,-1.0186927
-0.009866352,0.5534819
0.24151275,-0.029988172
-0.07585413,0.35186994
0.28960374,0.64980704
-0.70299435,-0.033309445
-0.30586028,-0.19448423
0.33820018,0.9213883
0.23567998,0.45178527
0.46787524,0.08142643
-0.16690715,0.55245745
1.2185909,-0.66221434
0.93254524,-0.62381476
-1.1149423,-0.08299658
0.08158558,0.6400884
0.24692643,0.95602113
-0.23610736,-0.44119853
0.6299568,-0.51384836
-0.5480739,-0.19305076
-0.4502355,0.10695781
0.023445895,0.5085404
-0.18033674,1.2506926
0.030749397,0.15112507
0.013535989,0.19760698
0.73442674,-0.74231666
0.2568478,-0.1710732
0.396262,0.37138206
0.3493411,0.84082365
-0.039267458,0.16913526
0.0472969,0.100978866
-0.42368326,-0.019251416
0.57847565,0.77383983
-0.07814599,0.21591423
-0.037150398,0.5987478
-0.050978206,0.23051709
-0.9215881,-0.52690333
0.2987219,-0.25105298
0.101437345,-0.4448365
0.2702753,0.24390015
1.0768512,-0.7270789
0.26000154,0.06762811
0.106710285,-0.095197074
0.25814313,0.26247117
-0.45150846,0.09939451
0.8458805,-0.76315117
0.055480707,-0.41818148
-0.25115237,-0.35166383
-0.20760122,0.04176844
-0.6935347,0.02148016
0.15573469,-0.014490129
-0.8865216,-0.2747248
0.4010688,-0.2623552
0.9358357,-0.53112376
0.6052776,-0.53570855
-0.035990953,0.015320831
-0.5741478,0.117419295
0.10740395,-0.08724445
-0.11753529,-0.011779885
-0.34887695,-0.3651525
-0.5456118,0.42898518
-1.0639713,0.030122485
0.27566886,1.1291752
0.56155646,-0.6608449
0.46873552,-0.282741
-0.55703896,-0.12969483
1.1152345,-0.93572116
0.21703279,0.8263433
0.43820235,0.018308673
0.34911287,-0.07847087
0.057299368,0.044731855
-0.6485806,-0.12618835
-0.34865236,-0.287485
0.119794585,0.1606803
0.83489406,-0.0028636903
-0.57568824,-0.09179232
-0.34699902,-0.1968188
0.07850046,0.8303774
-0.1460158,0.07294152
-0.28861448,-0.10544517
-0.13064276,0.8142689
0.09433489,-0.44713286
0.19590847,0.21872349
-0.03935257,0.71843153
0.5510169,0.78745496
0.6255726,-0.15894213
0.25237155,-0.19554971
0.40487638,0.35322502
0.57320935,-0.29218993
0.26843825,0.0989034
0.10246796,-0.29778087
-0.22923791,-0.45949528
0.4695314,0.082397774
0.14333445,0.8722758
0.36611578,-0.04985679
0.0096375225,0.08117361
0.20147622,0.08591522
0.34255314,0.8595524
-0.49152,0.1285754
0.28531212,-0.11178974
0.49914694,0.8838615
-0.193002,0.72419983
0.022923786,-0.26683137
0.15562795,0.018579412
0.9824285,-0.41453567
0.43559778,0.055970866
-0.7076425,-0.18910031
0.45100412,-0.25551003
0.5731613,-0.87430555
0.5876294,-0.7326309
-0.3863273,0.32248697
0.09687455,0.3793132
0.124521405,0.14405543
0.27368295,0.12305644
-0.57975113,-0.30107334
-0.42550004,0.2829418
0.8188553,-0.06637085
-0.8379321,-0.6519607
0.18114169,-0.15625353
0.5916302,-0.4543071
0.15514474,0.9179526
0.027334137,0.10277515
0.050970174,-0.25028467
-0.12451162,0.5047982
-0.12846918,0.48840895
-0.7161282,-0.102464534
-0.16784614,0.458568
-0.5602887,0.00083639246
-0.523591,-0.49588746
-0.07735999,-0.27879757
-0.2329697,0.18876867
-0.76493835,0.06408768
-0.32832962,0.18492393
0.5217756,-0.05998482
-0.49042076,-0.3845335
-0.48311147,0.66756463
-0.4976064,-0.89141357
-0.9492119,-0.036419917
-0.35111344,0.046894107
0.5869834,-0.20707873
0.8127561,-0.4931948
-0.009353501,0.22566776
-0.2827745,-0.22875255
-0.039253913,0.8432175
-0.49694172,-0.16509704
0.49119687,0.7120708
0.24779317,0.29527482
0.40155613,-0.24473423
0.00375158,-0.61950535
0.060399473,0.107158795
-0.15135069,0.6003842
0.0114781605,0.5954667
0.62860197,0.40788057
0.20287463,0.1557012
0.7846133,-0.30124816
0.071997404,-0.015627546
-0.2866428,0.17334352
0.9086273,-0.7921966
0.8950615,0.42045984
-0.108411446,-0.5374522
0.28361738,-0.6389944
-0.3093301,0.07300954
0.6400887,-0.57363546
0.60822,-0.5477368
0.62650895,-0.040603455
0.1351965,0.15390174
0.01924307,0.030932147
0.36463875,0.21598999
0.14844826,0.3942392
-0.6224128,-0.16988075
0.74441427,0.23062155
0.46953306,-0.19234774
-0.69178736,-0.05539249
0.0470755,0.49722028
-0.12576161,-0.067998484
0.6637695,-0.27085143
-0.35576388,-0.6753936
-0.93173766,-0.4205603
0.15454304,0.12867247
-0.07117759,-0.3097453
0.10921096,0.24138767
0.34580597,1.4527631
0.6983299,-0.11258698
0.37088314,0.37960508
0.64554197,0.0075589214
-0.3922798,-0.31015226
-0.22444886,-0.059235066
-0.4731833,0.039279047
-0.5197313,0.4324999
0.18620932,-0.16137376
0.16509481,-0.2646316
-0.4775457,-0.12939444
0.3312496,-0.673851
-0.42978838,-0.16271162
0.76363516,-0.114382945
0.23766008,-0.19123085
-0.33818188,-0.33990374
-0.5071867,-0.18222398
0.17039923,0.5816077
0.66163814,-0.8335501
-0.44862264,-0.15364414
0.47373888,-0.27601975
-0.14022374,-0.13336569
0.90928346,-0.6722533
-0.49249735,-0.31711218
0.08725888,0.30037695
0.24013051,0.5790875
-0.6863595,-0.45092955
0.6122212,-0.048967615
0.44144633,0.64769363
-0.04387518,-0.4075253
-0.35912937,-0.0977494
-0.48600346,-0.44306943
-0.22452453,-0.06793933
0.058393054,0.90965885
-0.006190717,0.52048594
-0.60053235,-0.7315725
0.34761232,-0.19884291
-0.25325814,-0.33496985
-0.47243473,-0.58316964
0.10507823,-0.56287277
0.43148273,0.60940164
-0.5448864,0.052759062
-0.541302,-0.023259439
0.036836125,-0.19827391
-0.37064105,-0.29437825
0.047838934,0.09906738
0.5606518,0.18991439
0.02488987,0.20162416
-0.012797157,0.6466812
-0.26300776,-0.05779498
0.79153556,-0.490577
0.1319745,0.29575592
0.93633574,-0.5289251
0.82619405,-0.20101288
0.16074659,-0.29806572
0.48955798,0.36267704
-0.0022089547,-0.004233151
-0.17166027,-0.06049086
-0.20047937,0.04518411
0.16980048,-0.03873567
-0.5858773,-0.07454684
-0.17416155,-0.033901732
-0.8161381,0.12609605
-0.17596132,0.5065013
-1.0615145,-0.5451007
-0.5155719,-0.40166932
0.14319922,0.29359025
0.44978422,0.6815352
0.7634645,-0.51367587
-0.25613135,0.24568564
-0.33462748,-0.1931753
0.5103302,-0.5904443
0.1414366,0.20477836
0.3225186,0.51136667
-0.56754273,0.3410714
-0.76584744,0.15928823
-0.2049678,0.10271195
0.36183205,0.7297702
-0.36580595,0.16032214
-0.4868158,0.13961549
0.16249754,0.23625655
-0.18235697,0.19637267
0.25355434,0.80377096
-0.5970037,0.44329694
0.010537903,-0.14146183
0.9583582,-0.20007585
-0.0656533,0.4096841
-0.31944564,-0.67454356
0.1749149,1.5093057
0.7371366,-0.7256773
-0.7576492,-0.26928207
-0.7141439,-0.099367596
-0.0976894,-0.026247686
-0.44319814,-0.4352414
-0.25672856,-0.18977505
-0.69822854,-0.23961818
0.19938456,-0.07160103
0.011783627,-0.05205587
0.5201502,-0.66490966
-0.45210198,-0.120438114
0.31524283,0.752842
0.15042213,-0.25799385
-0.1856293,-0.1331019
-0.50069845,0.32193422
0.8915725,0.080363624
1.2073832,-0.6966374
0.19244163,0.44674447
-0.4769579,-0.04311504
0.3201319,-0.116214015
-0.038992357,0.18255812
-0.3323879,0.33959988
0.023535375,-0.01420033
-0.4137351,-0.11479585
0.2064061,0.106477104
-0.364772,-0.267323
-0.3294266,0.0075599877
-0.36192608,0.06574829
0.25967404,-0.0019623938
0.2458467,-0.23016483
-0.097466335,0.032188475
0.5607576,0.1801942
-0.11631311,0.51551557
-0.011461266,-0.10342735
-0.026259748,-0.04201018
0.4622611,-0.5636289
-0.049370486,0.44641742
0.094670415,0.09435679
-0.41595268,0.067419395
0.056100905,-0.111801736
1.0835027,0.111356124
-0.2711098,-0.020754417
0.5773704,-0.4411344
-0.61736006,-0.578617
0.15659858,1.0481632
-0.17940348,-0.41110346
-0.16325802,0.34141588
0.28793865,0.36010343
-0.8576569,-0.15881467
-0.5596432,-0.19967973
-0.07373982,-0.46341366
0.46772683,0.20244363
-0.18871452,0.6920771
-0.5094185,0.44112423
0.2713047,-0.58008265
0.54667306,-0.42370713
0.7108873,-0.7177922
-0.78031665,-0.012875534
0.5866276,0.87808996
-0.025296327,1.4191463
0.564588,0.09040446
0.14534265,0.4196621
0.07822194,0.25066948
0.27479643,0.6848928
-1.0172876,0.09011593
0.38653463,0.23595347
0.6831392,-0.6551232
-0.24264634,-0.17900148
0.9613766,-0.63705426
0.5159599,0.5987902
0.082113616,0.26896307
0.08143568,0.8843595
0.070963115,0.16697837
0.3135321,0.5725941
-0.111141965,0.43508843
0.067507125,-0.19826642
0.08197448,0.688476
-0.24613996,0.05404127
0.63139343,-0.1824332
0.22475718,-0.775029
0.17327313,0.3102904
-0.8650585,-0.39857474
0.4988855,-0.99095637
0.23349638,0.8953947
0.16763501,0.09948891
0.18779519,-0.17560613
0.39993697,0.42531645
-0.045602124,0.23434846
-0.22404578,0.86399883
0.20171049,0.22499907
-0.33255723,-0.44249165
-0.0817485,-0.04919076
0.00821288,0.13275322
-0.2881286,0.1966132
-0.23823681,-0.4324323
0.26784784,0.11143509
0.73540974,-0.38789952
-0.42361677,0.08713243
-0.38038075,-0.1957593
-0.80573803,-0.92948455
-0.034108635,-0.19470723
-0.672875,-0.29036012
0.19104008,0.34105775
-0.1438652,0.234409
0.047365237,1.0054541
0.50001276,0.13231309
0.061444264,0.10730239
0.20084545,0.26413366
-0.17050137,-0.13346818
0.31619972,1.0627515
-0.6171118,0.033851877
0.28294834,0.6377152
0.49045354,-0.86582077
0.087471694,0.28051054
-0.18753938,-0.43611336
-0.39664873,0.22819912
-0.34298214,-0.05792502
-0.6122399,-0.17942083
-0.8953528,-0.4878673
-0.34908456,-0.55638653
-0.6313303,-0.22557746
0.8332592,-0.5554744
0.27680725,0.7704255
-0.22552216,-0.435428
0.57077914,0.4784468
-0.39541927,-0.3484173
-0.62079614,-0.2303707
0.9177913,-0.7974558
-0.0018658988,0.13899589
-0.014899202,-0.27145875
-0.3119566,-0.10595538
-0.041128434,0.12434009
0.19971739,0.24449793
0.47517717,-0.6571558
1.0882615,-0.56137013
0.22194117,0.049625494
0.091357306,0.63126165
0.07517612,0.9688064
0.30597457,-0.058935918
-0.5104208,-0.056413855
0.0035201418,-0.41086942
0.29803294,1.0411519
0.22126561,0.9808424
-0.27305406,-0.20809083
-0.25976345,0.016765906
0.28612846,-0.04653685
0.3019946,-0.46699193
0.12567806,1.004208
0.09205536,0.41342965
0.1639898,-0.02731444
0.3019079,0.059107397
0.5713079,-0.4109722
0.9780579,-1.0697945
-0.050297093,0.38837332
0.18442558,0.66654646
0.005223124,-0.09688313
-0.108401485,0.5782139
-0.5849777,-0.15250827
-1.1474756,-0.22620936
-0.15652002,-0.31127015
-0.00788288,-0.19378652
-0.17305507,-0.021146424
0.8577952,-0.6670743
-0.17142592,0.6356788
0.20773153,0.08373062
0.26006126,-1.0401516
0.063283235,0.3226301
0.36320838,0.67260045
-0.3570596,-0.24483097
0.22934863,0.8544399
0.14092228,0.8859378
0.33837363,0.25364822
0.73099566,0.3357488
0.42978895,1.0560396
0.5943449,0.037063546
-0.39425248,-0.38178322
-0.5027387,-0.35603568
0.037535485,0.5389286
-0.41911006,0.28514445
0.21323802,0.032780763
0.19786353,-0.6132665
0.6142925,-0.6111813
-0.3486071,-0.53737205
-0.07833528,0.4967804
0.92268014,-0.78564197
0.14122638,-0.24543934
0.66340625,0.2701818
0.12208612,-0.15985359
-0.57583755,-0.17148723
-0.52906156,-0.43872252
0.5035561,-0.24113779
0.09458666,0.033208147
-0.40786606,-0.16864091
0.11616542,0.20019399
0.07793944,0.23693815
0.30187708,0.31926152
0.7024376,1.4763858
0.52678716,0.28603342
0.34958047,0.88480455
-0.33284822,0.2801371
0.571002,0.101884186
0.46832466,-0.016258053
-0.15092105,-0.21648133
-0.23047817,-0.098754354
-0.30372083,0.26806325
0.92457986,-0.4634797
-0.21055835,-0.5701149
-0.076959684,-0.327242
-0.108949184,-0.12901255
-0.43836522,0.28405377
-1.0318706,-0.12973623
-0.015389447,0.043613024
-0.5257953,-0.0039690766
0.33354008,-0.035397176
-0.8164513,0.1268425
0.3142551,0.4266043
-0.149935,0.16578801
0.12189888,-0.28156894
0.36441353,0.023998588
-0.13522808,0.5167803
-0.46703842,-0.23810183
0.17219613,-0.5365976
0.16244374,0.53700405
-0.47946227,-0.34250408
0.29470608,1.154258
-0.58307195,-0.10455088
0.24850512,0.9398855
-0.16103818,-0.12853643
0.7581774,-0.68938726
0.49446353,-0.00714708
0.734262,-0.44341663
0.44990763,0.8725236
-0.56981754,-0.61223555
0.45458305,-0.16720341
-0.037096146,0.026792487
-0.30161443,0.46499097
-0.7724549,0.08093591
0.30649495,0.9284993
