PCA Component 1,PCA Component 2
-0.12691696,-0.21232943
0.53888285,0.56196404
0.10266007,-0.091244444
-0.66014624,-0.2881282
-0.15071756,0.6112282
0.25447923,0.12466663
0.10530643,-0.022771997
-1.1512133,0.13322511
1.0196639,1.4019834
-0.46933383,0.67969066
0.022246597,-0.42561907
0.12379688,0.2075408
0.17337474,-0.14537229
-0.1747976,0.087258816
-0.61407495,-0.7988189
0.7066049,0.44368017
-0.61918443,0.55262583
0.09983917,0.005268862
0.16873835,0.41690025
0.078672916,0.49918097
-0.19231537,-0.734953
0.023867875,0.27758458
1.3996955,0.46857053
0.3087362,-0.27634814
-0.48275056,0.3242897
0.393065,-0.34994364
0.3085792,0.6280382
0.82809293,-0.45678392
-0.64893067,-0.06897379
0.7264396,-0.42166314
-0.83540404,-0.45733017
-0.32471344,-0.02393797
0.3259924,0.1715332
0.45684734,0.010232064
0.28481373,-0.09792815
0.10435815,-0.4520957
0.3041595,-0.2140798
-0.5962681,-0.74209315
-0.2957601,-0.27743873
0.17774844,-0.21501222
-0.048583154,-0.019747842
-0.29714635,-0.81775516
-0.102631904,-0.39285263
-0.005532316,-0.09335401
-0.19095495,0.072292775
0.27969074,0.06668181
0.02709299,-0.022793233
-0.40854847,-0.6522011
0.35973325,0.04830949
-0.05003132,-0.693862
0.2331615,-0.0019252542
-0.73974097,-0.24829243
0.34091026,0.04039537
0.3867143,-0.4381168
1.2324505,0.11027759
0.31736597,0.23294117
0.71394664,0.34934127
0.8690146,0.943103
-0.17004189,-0.7387718
0.37485814,-0.032871276
0.03515387,-0.08564546
-2.283426,-0.22328585
0.002399281,-0.82151145
0.28728503,0.70035917
-0.017366137,-0.10479881
1.1796316,0.2524073
-0.17987497,0.53023183
0.21391086,-0.13239488
-0.15831544,1.1934148
0.039945737,-0.45794708
-1.0909044,0.32304457
0.28109148,-0.13023975
-0.22004013,0.070669495
-0.11616041,-0.45186
-0.3974975,0.6099889
-0.941153,0.35494488
0.6638452,0.42043537
0.65405774,0.8796076
0.020570446,0.2605928
-0.06706602,-0.017493263
0.3906878,0.46107894
0.65699977,0.37464067
0.38878056,0.15650548
0.5241769,0.15076493
-0.1489414,0.1962061
0.22011822,0.04246262
-0.4776078,0.022528026
0.7422922,0.08792181
-0.14417773,-0.23036297
0.64141476,-1.2183913
-0.21367483,-0.9587025
0.41196492,0.007095536
0.36676687,1.0149965
-0.264159,-0.6404258
-0.15968731,0.20430861
0.21558446,-0.26123592
-0.45044422,0.9902958
-0.21060495,-0.39328313
0.44537905,-0.20342691
-0.54494333,-0.06957099
0.5097743,0.34672427
0.20367098,-0.13746272
0.34171474,-0.19533332
0.47182947,-0.26658845
-0.45013633,0.78375494
0.6594942,0.21707495
0.34342477,-0.18307567
0.8929469,-0.094611086
-0.46981806,-0.0762066
0.7000625,-0.13426548
0.9687579,-0.5850959
-1.1034315,0.024087619
0.46060738,-0.6544072
0.42892087,0.703681
-0.30847687,-0.18709521
0.35585293,0.46777314
0.27733496,-0.2882638
0.4922409,-0.3423026
-0.612058,0.20072295
0.17290872,0.6309948
0.24065974,0.42626685
0.17138124,-0.19709034
-0.614933,0.13067757
0.71010566,0.2129852
0.20526262,0.03837004
-0.32988364,-0.5837812
0.33175415,-0.64165926
0.85563135,0.005596948
0.6325097,-0.29975513
-0.4224446,-0.071643054
0.30415565,-0.45693097
0.49778754,0.12826315
-0.6511313,-0.3661051
0.25410172,0.5061651
0.56304896,-0.32338476
0.45036292,-0.18923779
-0.42364782,0.44928077
0.5881642,0.43982697
0.3367505,-0.08532987
0.19148582,0.52852285
0.2469809,-0.7775791
-0.21075,-0.2900324
0.8970646,0.004632273
0.7302056,-0.013784032
-0.020308426,0.10668598
0.050134674,-0.28647485
-1.141118,-0.9579681
-0.4943229,-0.3619006
-0.24681108,0.63773066
-0.74811476,-0.1901199
-0.21897794,0.7571671
-0.1071958,-0.66423273
-0.9253997,0.63800406
0.5440054,0.7224732
0.79100335,-0.34582973
0.23117578,-0.4327971
0.29292578,0.24977706
0.08708078,-0.38459074
0.6092477,0.19003206
-0.26567745,0.20257929
-0.4212774,-0.55481803
0.45341584,-0.40818906
-0.25520304,0.5541074
0.14181097,-0.8525964
-1.1020663,0.41565168
-0.41338405,-0.3544179
0.3990263,-0.59814715
0.114162065,0.015532081
-1.2751071,0.035781838
0.47967124,0.03516488
0.06626827,-0.24498291
0.32549646,-0.3728804
-0.6772348,-0.027178276
-0.680241,-0.7043627
-0.108979695,0.2762868
0.44967934,0.047930785
-0.22736217,-0.05470027
-0.5116066,-0.78166
0.6056517,-0.01637668
-0.6923557,0.16259193
-0.26479372,0.08940134
-0.039945323,0.02231545
0.11206475,-0.038597107
-0.45531335,-0.21091123
-0.03497592,-0.35440955
0.093478136,-0.7171093
-0.06220008,-0.7437472
-0.69034237,0.17008278
-0.4845687,0.27677575
0.059047163,0.49528864
0.07551338,0.4352996
-0.48626348,-0.1676425
-0.17071907,-0.7123102
0.007860983,0.4601555
-0.07421133,0.4214069
-0.27421162,0.63359654
-0.09859444,-0.14591713
0.85231984,-0.14522105
0.47846097,0.19273297
1.0798302,-0.15168507
0.4043403,-0.27798423
-0.014198126,0.06520695
0.4743007,-0.07656604
0.4278999,-0.6658408
-0.6368537,0.08801808
0.10516173,0.44333678
0.23565736,0.141601
