PCA Component 1,PCA Component 2
0.5322273,0.4260021
-0.7965264,-0.0034576505
0.4116473,-0.85254323
-1.1900036,0.25002456
-0.32933593,0.049828015
-0.011834048,0.63703567
0.012357719,0.021368302
0.36489904,0.2282424
0.5289283,-0.085354894
-0.15334985,0.62126505
-0.8386812,-0.24170792
-1.0067196,-0.5297343
-0.029908173,-0.09761737
0.04024101,0.89128554
0.23613003,0.4877422
0.21799871,-0.32827145
-0.11802491,-0.15102232
0.6293516,-0.22123933
-0.3580206,0.70189
0.27387825,0.034817472
0.3547825,-0.35568082
0.17960152,-0.2534763
0.45971885,0.47291613
0.26160458,0.4287066
0.78939146,-0.66958696
-0.18776411,0.03818605
0.22401449,0.30532303
-0.9548667,-0.42961377
-0.53176755,-0.6749047
0.3874359,0.13850722
0.11755602,0.2932822
0.6955487,-0.27660596
0.5669683,0.028771214
0.24250242,0.571727
0.38418338,-0.08712521
0.65527654,-0.31305376
-0.25804606,0.23714104
0.19891074,0.18278357
0.040217116,0.0047229305
0.638244,-0.6378122
0.4627724,-0.37262422
-0.16356316,0.3036464
0.1133289,0.5543477
-0.56906873,0.6358188
0.25693518,0.3159904
0.41505033,0.28904998
0.13264982,-0.2549307
0.0074610114,0.16270688
-0.5004285,-0.013578437
0.41424787,-0.06462843
-0.28923723,0.67426264
0.07763261,0.2468082
-1.1073344,-0.2965772
-0.35570088,0.33593467
-0.35799655,-0.073706836
0.9799142,-0.27006173
-0.98570603,-0.22146231
0.25272042,0.12253175
-0.6945697,0.09002311
-0.4861699,0.061509304
-1.2470189,-0.19642863
0.23993824,-0.85231453
0.43416855,0.5689873
0.038306057,0.38103637
-0.21099582,0.14136887
-1.1545297,-0.21555904
-0.27067775,0.33188874
0.030299403,0.20155448
0.6156725,0.070677616
-0.04702512,-0.385023
0.28251204,-0.18337977
0.238834,0.067445226
0.1869554,0.13797548
0.26589322,-0.25974774
0.16347602,-0.089046545
0.5727095,-0.04332705
0.05468624,0.096015476
-0.056427695,-0.40369558
0.28248703,0.2781843
-0.1920918,0.8391294
-0.4006271,-0.18616876
0.6248341,-0.4309433
0.30869976,-0.1554384
-0.48158655,-0.14388698
0.86900336,-0.15578187
0.3404183,0.24135879
0.44630745,0.68076086
0.48358765,-0.23672023
0.41491696,0.09435596
-0.16672984,0.0031709522
0.23563108,0.44714314
0.05755397,0.17723942
0.8069224,0.07216463
-0.110552035,0.10046176
-0.039875157,0.5955271
-0.55503184,-0.008387823
0.41920105,-0.29847646
0.1373578,-0.50483686
0.25521302,0.63647354
0.38154745,0.7365303
-0.30711216,0.5039853
-0.030911185,0.33110192
0.29551196,-0.1757231
0.34061816,-0.41033298
0.3364725,-0.0032339245
-0.072050296,0.62326473
-0.48153874,0.21691048
0.008752033,0.33812898
-0.30701298,-0.4994838
-0.29027754,0.6016917
0.31374693,-0.13658883
-0.13355449,-0.26808706
-1.254459,-0.29048312
-0.14622578,-0.08299354
0.023223884,0.088577844
0.24242404,0.15380931
0.082791284,-0.003607832
-0.0036912262,0.039484568
0.21890828,-0.28142494
0.07710715,0.14036012
0.56007767,-0.557808
0.56021094,-0.020813592
-0.6261275,-0.3474648
0.2752836,0.5526191
-1.1938405,-0.13207915
0.2854325,0.08858735
-0.94932467,-0.04029105
-0.1457161,-0.116443664
0.34558654,0.22757131
-0.20384821,0.028615914
0.493136,-0.3839314
0.18426055,0.03583429
0.2836359,0.28840518
0.4118787,-0.2887039
-0.42559186,-0.37102738
0.07079931,-0.31286338
-0.26397714,0.8189441
0.5325153,-0.15112993
-0.31476393,-0.7828187
0.8075941,-0.08915823
-0.642947,-0.4241573
-0.4628277,-0.21075931
0.080334246,-0.0902913
0.15222737,0.3028327
0.54644895,0.31373265
0.40381357,0.09001743
0.54420435,0.2677347
0.26385316,0.46310157
0.2519696,0.1899983
0.21774474,0.48853087
0.2870915,-0.42761317
-0.08826748,0.19819999
0.3187689,-0.010070682
-0.15195647,-0.16653225
-0.25011304,0.13414028
0.36213958,-0.1925461
-0.11180673,0.12356473
0.10956788,-0.4633277
-0.33339047,-0.059243828
0.038879924,-0.10585398
0.25592384,-0.71863836
0.40337923,-0.012689017
-0.7692287,0.24090877
0.58801436,-0.045728676
0.25298446,0.13363636
0.1354459,-0.3922795
-0.011252932,0.6833569
-0.38578787,0.5716295
-1.4236904,-0.2882938
-0.9250031,0.0748632
0.16036187,-0.14141434
0.3716837,0.08574168
-0.21937779,-0.33032024
0.47847766,-0.8187127
0.34916076,0.046367124
0.0053293332,0.35666296
-0.017281376,-0.5314314
-1.2088546,-0.18788365
0.5424554,0.095345326
0.26941633,0.33839762
-0.23911664,-0.517898
0.27099857,-0.064972445
-0.8183673,-0.55712354
0.041803174,0.22917509
0.014473699,0.4481241
0.006445974,0.401691
-0.07797443,0.34222963
-0.43570337,-0.11892383
-0.8047398,-0.01267495
-0.570885,-0.09848342
-0.55326253,-0.227891
0.25232112,0.7000489
0.19157179,0.7294877
0.12735838,-0.106867656
-0.18488961,-0.10860504
-0.5262355,-0.05211509
-1.2099278,-0.64353013
0.33630705,-0.26743558
0.21517104,-0.28309244
0.9305945,-0.38974327
0.66362876,0.049964465
0.07728577,0.68451965
-0.26910672,-0.2673845
0.5668365,-0.07990802
-0.83439857,-0.3641644
-1.2496986,-0.056055773
0.40393084,0.0263502
-0.5998197,-0.37393254
-0.5385731,0.20321423
0.11683338,0.49237192
0.22941852,0.5537782
-0.21395138,-0.13529179
0.17396167,0.18864003
0.28489944,-0.31849074
0.518244,-0.3137039
0.3686434,-0.35544363
0.5362513,-0.13302058
-0.39212742,0.5552236
-0.18120524,1.1977917
-0.15063861,0.4218355
0.5793136,-0.621696
0.08549133,0.3714799
-0.6457421,0.0071248487
0.085425325,-0.56406945
0.2621656,-0.50255513
0.05249033,-0.18094562
-0.038783424,-0.3920619
0.66380847,-0.23644412
0.23211968,0.3607707
-0.23347655,-0.23073173
-0.20235348,-0.39164543
0.15619028,0.022911325
0.043110363,-0.61664414
-0.07693524,-0.11303422
-0.2985324,0.3895536
-1.2700438,-0.40066543
0.2496551,0.053613402
-0.97956663,0.11467671
0.2734174,-0.5420742
-0.24877042,-0.14005065
0.29338688,-0.049790334
-0.17912617,-0.38197368
-0.0029610246,0.45114088
-1.7479062e-05,0.66737163
-0.8467574,-0.19404188
0.43540803,0.27593097
-0.43608484,0.046219878
0.115356505,0.24841326
-0.45734546,0.12925145
-0.42778584,-0.076615445
-0.8470788,-0.023020472
-0.3741564,-0.2040487
-0.7566748,0.26985386
-0.23994443,0.69623965
0.47459534,-0.41406548
-0.40161338,0.31085494
0.299779,-0.65185654
0.46519244,-0.035022527
0.10814045,-0.23352236
0.20351164,-0.40084445
-0.16670796,-0.58709025
0.1783764,0.34668112
0.0003144592,0.05619449
0.25251657,0.5281577
0.23366448,0.16505349
0.11088197,-0.71764815
0.0944235,0.3226585
0.37246668,0.41914007
-0.98530394,-0.013924353
-0.6909804,0.564669
0.60375684,-0.43904048
-0.13284227,0.6407822
0.25068226,0.11329406
0.3259612,0.26880336
-0.890492,0.32523113
-0.4420803,-0.68532825
0.28403518,-0.15020564
-0.04359459,0.37127995
-0.65165144,-0.14651948
0.07021046,-0.024071924
0.3734295,-0.33730996
0.16163534,0.06370237
-0.38995013,-0.44797504
0.44597238,-0.22065309
0.26873383,-0.33219677
-0.5857157,-0.23054552
0.51839054,-0.2410005
0.4153883,-0.31869438
-0.839652,0.19543639
0.18260078,0.28045112
0.019714653,1.1004273
-0.11371144,-0.37282595
0.39643165,0.13676196
-0.14857307,0.8047294
-0.5976669,-0.27251905
-0.0019411892,-0.31285572
-0.24386474,0.3845995
0.33305597,-0.20784593
0.303096,-0.026327115
-0.022855692,0.52653843
0.117938705,0.40338477
0.055395506,0.96111524
0.09428681,-0.5195001
0.54356486,-0.10907723
0.21642013,0.79423714
-0.01740048,0.21008894
-0.009362571,0.46437645
0.11692567,0.18656218
-1.0030229,-0.4106191
-0.75188833,0.058226436
0.7356637,0.15179124
0.18394527,0.38778713
0.28142914,0.1644764
-0.9683693,-0.12863314
0.107819974,-0.2961896
0.14732389,-0.729717
-0.23085988,0.4535463
-1.1396319,-0.5621999
0.28443843,0.31923115
0.23632485,0.3181233
-0.69020736,0.25017187
0.17284723,0.08111835
0.12098647,0.9616287
0.23497427,0.36298007
0.24509692,-0.48737347
-0.39481863,0.040800005
0.11065334,-0.47172594
0.53856444,0.40894493
0.00021027774,-0.29013556
0.42379403,0.04893376
0.08808273,-0.7138986
0.36598134,-0.1425716
-0.7631521,-0.33861685
-0.61296934,-0.75696295
0.3128711,0.46282792
-0.92583686,0.2796549
0.20897281,0.28970268
0.5489788,0.11876813
-0.32542658,-0.18219101
-0.1951398,0.7204784
0.7564736,-0.23899576
-1.0738528,-0.078261934
0.53307545,0.016402863
-1.0002013,0.040467404
0.4756883,-0.2536995
0.18205316,0.3042788
-0.10771529,-0.2848647
0.113981605,0.47720098
-0.22604576,0.25806916
0.45864144,-0.31480765
0.79912305,-0.11266117
-0.09760586,-0.3911658
0.24246812,0.090341575
0.27563822,0.27867475
0.098067135,0.1580526
-0.9997662,0.081295826
0.24090582,-0.13864598
-0.43740055,0.39906764
-0.998787,-0.29941052
-0.1417175,0.3215559
0.28016025,0.053862907
-0.5153461,0.14546198
-0.12155082,-0.3279252
0.7957133,-0.34750497
0.4452881,0.12673104
-0.12955832,0.38063872
-0.40807864,-0.4178191
-0.36521238,-0.7176151
0.43680647,0.01704248
-0.053821497,0.3336513
-0.056060143,0.67087513
0.20751736,0.055860125
-0.3613501,-0.7955516
0.35915706,-0.2755082
0.24763706,0.57369614
-1.0666834,0.037061833
0.25777444,-0.54181045
0.7615857,-0.69377124
0.28622895,0.3142308
-0.077397816,-0.053438537
0.21670982,-0.0406843
0.68183374,-0.6330848
-0.091839306,0.34706685
0.28793505,-0.036814023
0.1737068,-0.19399485
-0.46017912,-0.17027627
0.41860664,-0.4393359
0.32182592,-0.23904729
-0.65737325,0.24008846
0.1455336,0.03338694
0.55338883,-0.28019884
-0.16855296,-0.1068632
0.64554685,0.14773259
-0.0794195,-0.15354884
-0.97496635,0.15629208
0.056696907,-0.79719174
0.34378114,-0.6479114
-0.26631877,1.4622227
0.41710138,-0.18670407
0.46785957,-0.24322394
0.2004558,-0.4363649
0.060574114,0.613153
0.45527825,-0.20253432
0.0077838376,0.83359605
0.2902819,0.311377
0.5501254,-0.685217
0.35967055,-0.8048471
-0.16042906,0.6016737
0.2721601,0.16651416
-0.8994393,-0.36522204
0.39935887,0.6222769
0.73143655,-0.21296597
-0.39395246,0.8415706
-0.587063,-0.52293897
-0.06523762,0.048439078
0.21508268,-0.9197367
-1.1659006,-0.27584893
0.061962597,0.27014595
0.37939325,-0.23034838
-0.015120409,0.4304796
0.54613525,0.46189904
-0.2973589,0.25025845
0.13041712,0.46013582
0.55277544,0.05013705
0.18572584,-0.7907258
0.37944368,0.5342469
0.17945,-0.19180867
0.16624686,0.14064637
0.4151769,0.35493612
0.23500176,-0.12449299
0.67480344,-0.88565147
-0.4976574,0.058087014
0.13556214,0.1654456
0.5258779,0.3024692
0.042863727,0.23937005
0.2662826,0.27551422
0.5594722,-0.19842142
0.23220047,-0.27086386
-0.42501637,0.50642806
-0.011452608,0.72134286
0.075005464,0.1241085
-0.13136432,1.0536891
0.30601025,0.0062058046
0.13805267,0.15959129
-0.14623746,0.07627205
-0.815697,0.14471012
-0.6046857,0.33599252
-0.6619049,-0.60281533
0.6142314,-0.041360516
0.77030677,-0.19102478
0.23565283,-0.15791777
0.13633303,-0.13950387
-1.0598238,0.36559004
-0.2969636,0.100338496
-0.22325125,0.15772566
0.007127978,0.49336624
0.4601959,0.083699085
-0.7185467,-0.059300393
0.20820427,-0.28887823
0.28401533,-0.1238716
-0.23690322,0.42327285
0.121917754,-0.08384877
0.16020212,0.2991081
-0.039922185,-0.33076444
0.31004563,0.063679256
-0.37433323,-0.49785963
0.2800121,-0.22591901
0.15970916,0.6425806
0.41088134,-0.16833371
0.2955324,0.26906744
0.38707677,-0.12595806
-0.046766005,0.086586826
0.36305243,0.56681865
0.74752885,-0.35215282
-0.29970446,1.1242013
0.04781942,0.5061254
0.28024387,0.25441998
-0.080913134,0.31327346
0.1342304,0.0258952
-0.8819538,-0.4269443
0.8616364,-0.33913404
-0.42245933,0.057946965
-0.83993423,-0.03563665
0.10098676,0.6932781
0.83522856,-0.5222746
0.18825904,0.26025248
0.6789647,-0.60466886
-0.86046076,0.28542143
0.1808461,-0.08911997
0.2310968,0.79713666
-0.030471139,0.2189453
-0.42647287,-0.15031883
0.4007134,-0.25715965
-0.8568174,-0.22161338
0.09118518,0.10947818
0.53509516,-0.55463594
-0.42516443,-0.044892434
-0.35232386,0.28412026
0.11516065,0.41474167
-0.09329074,-0.041586846
-0.34129837,0.019084044
0.5032671,-0.020785268
-1.5526365,0.26681373
0.2906016,-0.25739527
-0.22716522,-0.07840966
-0.40662244,0.66067874
-0.00070625544,-0.38704526
0.5248294,-0.27501887
0.19500521,0.111506976
-0.024485402,-0.06697958
0.4853576,0.007529564
-0.46834847,-0.36263046
0.08036949,-0.14222139
-0.14041832,-0.30711085
0.40509444,0.46162367
0.26088664,-0.4991247
0.24853331,0.057462282
0.04348971,-0.280759
0.28317398,-0.37791887
0.049716577,0.47147375
-0.81329805,0.2710695
0.1405074,-0.010000549
0.20609605,-0.41572654
-0.20807749,-0.34223533
0.20803596,-0.5439056
0.4421405,-0.6223906
0.36191148,-0.46850693
-0.23923263,0.09057296
0.57740784,-0.18263575
-0.121912576,-0.17418823
0.29958034,-0.10465796
0.24265099,-0.066674374
0.20690566,0.10615786
-0.51064414,-0.14815943
0.59536105,0.08506263
-0.271934,0.84676355
0.3449492,0.31860667
-0.86961865,-0.14571041
0.81157273,-0.3641679
0.7682626,-0.5201408
-0.2079441,-0.2700855
0.49822143,-0.3396129
0.052240364,0.07876713
0.11547376,-0.23771843
-0.6261774,-0.13505054
0.46664956,0.031046316
-0.95859486,-0.08333419
0.93663424,-0.22881174
-0.023419194,-0.0530992
-0.3039908,0.64163333
0.20487806,-0.29034823
0.43716493,-0.31288585
-0.612013,-0.87123317
0.062471945,-0.24360865
-0.56328964,-0.50864625
0.047672562,-0.33282107
0.5221357,0.5505974
-0.8044639,-0.74835366
0.4400677,0.266701
0.3635881,-0.491773
0.13828072,0.12286384
-0.7670609,-0.09995122
0.02007901,0.44022655
-0.15818393,0.20571697
-0.043719344,0.02540464
-0.27845123,0.22109273
0.038736552,0.17792386
-0.56476367,-0.17757528
0.6153483,-0.11897475
0.08891581,0.88474536
0.7375274,-0.15021533
0.36693752,-0.24775764
0.028435439,0.7069917
0.4843505,0.10625016
0.0031309873,-0.92285573
0.13594584,0.105356224
-0.9410328,0.039788947
-0.3295248,0.31761143
-0.3688176,0.36811435
0.29365727,0.3176345
-0.25484374,0.75994027
0.90007335,-0.6051921
-0.34996808,0.37293336
-0.28078356,0.16969919
-0.21670023,0.6871862
0.19831032,0.3366676
-0.48104516,0.1522328
-0.27615985,1.3020858
0.46351555,-0.2580485
-0.17196581,-0.17147896
0.4971595,0.68702555
0.068379864,0.51779926
-0.66934425,-0.67399454
0.09037316,0.6096896
-0.5633983,-0.114378706
-0.14983705,-0.31837696
0.34268814,0.13938698
-0.8381098,0.027692296
0.61242616,-0.6938518
-0.44939682,0.17725298
0.407118,0.21795756
0.25437418,-0.28894857
0.2772533,-0.37813056
-0.35297486,-0.48810038
-0.04728117,0.43718344
-0.0485098,0.1391972
0.11824438,0.22533745
-0.23313665,0.3765064
0.26877692,0.5623889
0.021868855,0.33884764
0.75051177,-0.047977258
-0.80229205,-0.29085213
-0.17481863,0.09987909
-0.0001840815,0.008982085
-0.6785485,-0.07160087
0.1786303,0.5227265
-0.46668205,-0.36317164
0.16367057,-0.27907762
0.4349045,-0.19175455
0.1425632,0.4399413
-0.07281207,0.08188679
-0.8772225,-0.123530366
-0.5899387,-0.15081598
0.44833955,0.23312014
0.29050288,0.46374488
0.32886752,-0.035671413
0.8375079,-0.4393898
-0.33568773,-0.044801526
0.18449658,0.64657545
-1.1553359,-0.13052285
0.35629544,0.18675995
-0.5977399,0.046822302
-0.30067483,-0.27391598
0.37644976,-0.44599193
0.17596549,0.28015023
-0.3248187,-0.27525753
0.316051,-0.17963755
0.6588629,-0.2824319
0.26571712,-0.38878554
0.47028044,0.13838375
0.11033852,0.7433183
-0.03826148,-0.048711292
-0.06995546,-0.44536638
-0.3868973,-0.044295378
-0.2694739,0.14309093
0.21879615,-0.25592515
0.22803727,-0.6995628
-0.6825958,-0.56502086
-0.6015639,0.21060017
0.48460776,0.12934932
-1.2944237,-0.041738823
-0.20649633,-0.13692385
0.23145711,-0.10017319
-0.47260734,0.45844895
0.39202118,-0.67796147
0.85112363,-0.13130987
0.54171014,0.20071816
0.59769493,-0.106432825
0.110278316,-0.050023697
-0.063270085,-0.9240924
-0.35740876,-0.12964255
0.22845712,-0.15154423
0.7138773,-0.08964279
0.30475673,0.76970506
0.5151741,-0.304483
-1.1760303,-0.4333098
0.08829876,0.8563667
0.20870236,0.25380152
0.42156652,0.7705021
-0.29918805,-0.7885597
0.36193112,-0.015556179
0.25742826,-0.20078132
-0.41679588,0.23123717
-0.28848106,-0.37790322
0.08892619,-0.3605779
-0.3806261,-0.613191
-0.30145153,0.19975895
0.009345099,0.6242959
0.38236153,0.06530816
0.12182591,-0.12183768
-0.53531677,-0.5724513
0.64633775,-0.3345915
-0.37115175,0.1617538
-0.017536335,-0.43292674
0.7597512,-0.35091752
-0.045466043,-0.02832036
-0.16007009,-0.07137729
0.07489622,0.68242836
0.5175981,-0.014532164
-0.0023628399,0.64635694
0.17483181,-0.5269015
-1.20596,-0.4493972
-0.14354119,0.04440292
-0.19167098,-0.057406902
0.34464872,-0.26253352
0.22961488,-0.55550873
0.40761998,-0.29670966
0.32580626,-0.08410855
0.09802802,-0.5413092
-0.88913435,-0.30893487
-1.2590469,0.010528035
-0.44151184,-0.28436118
0.089311644,0.24958801
0.112634696,-0.41617706
0.24471961,0.28347123
-0.70405847,-0.16197199
0.27273828,0.88385975
0.041315086,0.33878765
0.23434812,0.2727974
-0.09438572,0.8495026
-0.20971477,0.3076671
-0.0836642,-0.26417834
-0.21512654,-0.21832606
-0.70988995,-0.7957955
0.2750077,0.28919742
-0.03655567,0.042997383
-0.2751135,0.23710445
-0.18299946,0.26959714
-0.65824777,-0.43660548
0.04673391,0.3081437
0.14137176,0.10144905
-1.2567046,0.31741118
0.5590896,-0.14220566
-0.12088359,0.035575658
0.32636455,-0.1296635
-0.7227455,-0.27287292
-0.77061516,0.5040168
0.1994789,0.41531003
0.54224247,0.61856794
0.44503948,-0.17671883
0.246339,-0.55917746
-0.2500269,0.9199615
0.39416885,0.14844942
0.37771544,0.2954352
-1.4347419,-0.48940298
0.82884413,-0.2870667
0.46108267,0.2518854
0.83713776,-0.53083694
0.16809922,0.5463159
0.32364634,0.18564308
0.5453373,0.07943498
-0.37408885,0.7408483
0.30930358,0.18069658
0.2563488,0.21503574
0.59054506,-0.3018099
0.1406861,-0.16886443
0.3117329,-0.6584865
-0.91644233,-0.6360986
0.057524033,0.653682
-0.18926293,-0.12862438
0.22161117,0.676062
-0.64817363,-0.057065245
-0.07901009,0.42170185
0.3285117,-0.034728006
0.34266838,0.3583106
0.39171204,0.31559256
0.3737752,-0.5477567
-0.18819848,-0.27340123
0.39585498,-0.25956678
0.039370947,-0.018283073
-0.564548,0.21146339
-0.373171,-0.005463317
0.6278159,0.1890994
-0.20182177,0.6121409
0.7110287,-0.45632422
-0.09643408,0.48114955
-0.09048065,0.72189933
0.82343656,-0.2214109
-0.08331775,0.7523606
0.5887955,-0.37029904
-0.63063186,-0.1676814
0.6502534,-0.31708536
0.081377216,0.45783365
-0.23562291,0.067284234
0.029595748,0.710677
-1.0532418,-0.0100175515
0.18752119,0.25624335
-0.21623343,-0.20512366
0.38026562,-0.30302832
0.23390542,-0.03460745
-0.6442306,0.38241005
0.10665929,0.015713185
0.18039307,0.39376286
0.19898595,0.59842795
0.46628022,-0.015356638
0.354247,0.2079052
0.106349505,0.53300524
0.47390375,-0.53095275
0.0939611,0.58944345
0.06054853,-0.33330563
-0.2048417,-0.7065285
-0.7457925,-0.33742028
0.13059056,0.44801658
-0.778982,0.12337012
0.12567538,0.42910272
0.43040368,-0.17163211
-0.0038780048,-0.6294022
0.43944377,-0.17921495
-0.6773346,0.118978195
0.12041929,0.04866463
0.07302579,0.76282734
0.5330932,-0.007129438
-0.12781209,0.6643772
0.068705216,-0.6540612
-0.3698381,0.5751435
-0.28662083,-0.29295716
0.21088013,0.6221953
0.10584697,0.9618709
0.32700446,-0.14995614
-0.46546158,-0.19719478
0.3356789,0.33989862
-1.1207731,-0.09146922
0.04507543,-0.3069473
-0.8482408,-0.2957405
-0.46834376,-0.14460611
-0.47385052,-0.1681911
-0.32960892,0.24803284
-0.39150956,-0.2940855
0.062746994,0.21284938
0.40581167,0.42352304
0.26702252,0.38602972
0.10815711,-0.20281821
0.31210035,-0.1587538
0.17228788,0.42598268
-0.5182315,0.039672367
-0.46478662,-0.23375317
0.38557228,0.06555677
0.38237932,-0.1358367
-0.7276681,-0.3327284
0.1794087,-0.22862506
-0.9617843,-0.0792679
0.31275532,-0.2116951
0.20744613,0.15246832
-0.4728211,0.062475853
0.117858335,-0.39104348
0.65010583,-0.78444046
0.4632162,0.5116163
0.4439075,-0.5297266
0.2480169,-0.09872496
0.14765431,0.48559886
-0.32450998,-0.36381623
0.06398983,-0.31131896
0.17864116,0.07370385
0.38155934,-0.7480551
-0.40182695,-0.038235527
0.39421162,-0.35491434
-0.4818667,-0.66790247
-0.2532648,0.33426452
0.069137946,0.21810472
-0.6884581,-0.34404683
0.084970474,-0.5907338
0.054693803,0.44489026
-0.8327874,0.08581502
0.7823209,-0.32131442
0.14593771,1.1049168
-0.35790628,-0.5074474
-0.7128275,0.11547696
-0.020468406,-0.18455997
0.35766137,0.14154193
0.1674912,0.4469856
-0.21658537,-0.26226395
-0.005118154,0.5699034
0.09114703,0.13208643
0.30483738,0.73121023
0.22692424,-0.1647872
0.79680955,-0.6262444
0.019462548,-0.18155956
-0.07560664,-0.3040144
