PCA Component 1,PCA Component 2
-0.053661633,-0.26210788
-0.12735611,0.23876192
0.06457339,0.02079098
0.12863353,-0.09341963
-0.03306897,-0.06486888
0.08177986,0.7924589
0.06822891,-0.13250218
0.2405492,0.508158
0.82597226,-0.12839921
0.65262014,-0.061253984
0.21864684,-0.35818765
0.13295485,0.24050495
0.40370855,-0.53037435
-0.2416568,0.46599263
-0.37733993,-0.6457376
-0.025375595,-0.05397088
0.3522394,0.005215693
0.08165977,0.11496116
0.7874724,-0.17840223
0.76249105,-0.6211802
-1.0327061,-0.58812916
0.6295336,0.3653111
0.49739847,-0.05285469
0.12980662,-0.21698552
0.55234486,-0.48481467
0.6740294,0.07775282
-0.810587,-0.40378964
0.73669225,0.19094446
0.23625496,-0.4583929
-0.78526723,0.19919094
0.44463885,0.46832606
-0.10144135,0.54894257
0.3361449,0.04934193
0.14961416,-0.24477665
0.025135899,-0.023586262
0.2157227,-0.534469
0.3839438,0.13342643
0.19240545,0.9557754
0.5246302,0.2290631
0.68100613,-0.1640769
-0.51736933,-0.017043553
-0.2689825,0.2925035
0.14585994,-0.026237354
-0.13552867,-0.032401197
-0.7676854,-0.3196806
0.2176644,0.5660205
0.07587407,-0.9865467
-1.1370945,0.33726683
-0.0245288,0.18343297
0.11036948,0.93379384
-0.04216634,-0.28694758
0.10571687,-0.07953605
0.11282774,-0.15520607
0.61001474,-0.29111943
0.41646072,-0.0802615
-0.6529172,0.21425182
0.09514759,-0.19396183
0.39689627,0.1241408
0.8610512,-0.4907054
0.5060379,-0.45850667
0.6503162,0.43814576
-0.72565544,-0.02049639
0.04353194,-0.7229748
0.23330668,0.74310946
-0.016617874,0.24433947
0.006590874,0.0770081
-0.041052114,0.11869714
-0.51215714,-0.736192
-0.60341525,0.027230902
-0.41154495,-0.4536843
-0.28156844,-0.61033595
0.54840165,-0.01745475
0.05038928,0.436888
0.29724622,0.3379989
-0.70186543,0.053610314
0.24790739,-0.030424729
-0.37574318,0.5261074
0.7596929,0.34233245
-0.27508634,-0.5512007
0.12875484,0.018662529
0.46619073,-0.15869087
0.1091277,0.8909423
0.2711173,-0.6496062
-0.029430848,-0.116890706
-0.36515853,0.37933877
0.34858787,0.535348
0.39954945,-0.3949915
-0.1553817,0.08856591
-0.5480442,0.048318062
0.13879928,0.19069573
0.23977126,0.42081922
0.039592847,0.39906013
-0.2591659,0.18235397
-0.102601334,-0.03500698
0.04581755,-0.5473312
0.3286952,-0.6386921
-0.9955924,0.46953848
0.6051973,0.16554925
-0.5898792,-0.17509165
0.42069793,0.31724972
0.33243784,-0.21158305
0.55972004,-0.29878217
-0.6417894,-0.4464144
-0.1959145,0.7808373
0.5802121,0.28086433
0.0553685,0.81858265
0.065669306,0.035357125
0.03729074,-0.38400838
0.21192859,0.589553
-0.15581244,0.09068213
-0.35829425,0.31510752
-0.79191965,-0.6260845
0.64315224,0.3627248
-0.45449278,0.5007174
0.27286515,-0.47758657
0.27140826,-0.12885363
-0.28658187,0.19457363
-0.5428716,-0.66751254
-0.80587524,-0.19633135
0.1358545,0.09778011
0.27773324,0.18312716
0.52739996,0.06802606
0.5562143,-0.33621627
0.48847988,0.22860432
-0.46462148,-0.67439896
-0.22098592,0.48657918
0.12865248,0.080000035
0.21103418,0.21846755
1.0097659,-0.11119772
-0.09709628,-0.1909826
-0.2659489,0.100607425
-0.36393076,0.5542954
0.70288867,-0.40053317
-0.034041792,0.23859829
-0.32235265,-0.13697392
-0.0003207855,-0.35817266
1.0989852,-0.2381294
-0.5264784,-0.5463608
0.29573733,-0.20039546
-0.2825719,0.5248298
0.5598913,0.9454561
0.15726273,0.16788971
0.047201287,0.7971121
-0.29226282,0.22523995
-0.1400048,-0.5588943
0.18682489,-0.62296194
0.14649482,0.27028525
0.24878593,0.009954092
-0.55057454,-0.17213027
0.17808747,0.4182833
0.6025024,-0.39086267
0.42684647,0.27488852
0.3095925,0.0071461685
0.27619943,0.38493162
0.01584155,-0.06493873
-0.66722274,-0.4049207
0.5152748,0.018614203
-0.15537953,0.0684487
0.17791788,0.057995148
0.39289618,0.2576461
-0.005805953,-0.20462884
-0.6799241,0.0986842
-0.06290254,-0.55309176
-0.14545338,-0.023660662
0.44289598,0.9515736
0.2580846,-0.057645384
-0.06349946,0.4797781
-0.12052098,0.55694515
-0.23765695,0.1760359
-0.33100617,0.16258006
-0.27722737,-0.76190287
0.09774894,-0.6571059
-0.76499915,-0.3255281
0.38344693,0.33388785
-0.27374193,-0.1510066
0.25339392,-0.3190634
0.6269694,-0.34196433
1.0104326,-0.88346815
-0.4857431,-0.55500716
-0.22188501,-0.08072753
0.15340382,0.54198706
0.2003623,0.48500094
0.42886412,0.08342843
0.98782396,-0.10570612
0.3971869,0.1003228
-0.013430361,0.2640525
-0.9115982,0.24941732
-0.24562933,0.5254646
-0.32132962,-0.7239865
0.3134142,0.24465421
0.25246212,0.4236643
0.27398807,-0.3565902
0.1382999,-0.043674808
0.0038480456,0.42329413
1.5826162,-0.83468336
-0.5474931,-0.29089168
0.45546466,0.36862013
-0.34271368,0.06516978
-0.100150995,-0.15354331
-0.34812564,0.37725753
0.40668866,0.5296742
-0.6118456,-0.09981433
-1.0318297,-0.38429075
-0.387571,0.085636154
-0.25337842,0.2298742
0.57844865,0.07477762
-0.27260154,-0.40226078
0.2610306,-0.10639462
0.21162009,-0.13402694
0.013050031,-0.07639715
0.1607565,0.1151361
0.69396454,-0.6833329
-0.1053564,0.39908266
0.27207938,0.7071619
-0.6228874,-0.20094879
0.43832693,0.24714024
-0.6322696,0.19010106
-0.21039063,-0.32365584
0.45294282,-0.06315956
-0.32876688,0.40403897
0.17755538,-0.2942139
-0.062071227,-0.29668877
-0.59319735,0.57372046
0.45710528,-0.38521826
-0.15912578,0.30934885
0.14760096,0.34436572
-0.05025698,0.7143641
0.3977848,0.1484371
0.5695458,0.6863857
-0.0015690357,-0.6975276
0.56455445,0.2043678
-0.64974916,-0.028517097
-0.24739964,0.63563794
-0.05185714,0.2567607
-0.005460231,-0.26008788
-0.22783323,0.18921892
0.668935,-0.067796044
0.44769093,-0.37932703
-0.65098184,0.28436813
-0.9703675,-0.07798212
-0.48096403,0.3881601
0.5670345,0.36418015
0.2252715,0.74867296
-0.045751233,-0.17550564
0.13175684,0.43961784
0.29981238,0.5876678
-0.2589749,0.017567009
0.35397896,0.16487272
0.32394928,0.71508574
0.051543463,0.27327526
-0.86039656,-1.0027137
-0.89570796,-0.3158645
0.59497184,0.30505955
-0.6357833,0.2779439
-0.43511936,-0.3441908
0.71910477,-0.1903028
0.06970551,0.62481505
0.5077943,0.20749211
0.4827291,0.9339505
-0.9840373,-0.25976536
-0.2598247,-0.06906008
-0.86230105,0.44114852
0.4060357,-0.42173132
0.7441248,-0.08144141
0.93453914,-0.10274078
0.29348707,-0.17107701
-0.9371363,-0.21155879
-0.94394034,-0.29549944
-0.27303237,-0.17052329
0.3562058,-0.21495533
-0.26412177,0.49484432
-0.8667078,0.2554872
0.13344882,0.1212214
-0.034722,0.43484512
0.13279772,0.754635
-0.14940204,-0.6829105
-0.35925904,0.47183377
-0.46259966,0.27754503
-0.42563787,0.5847341
0.32078493,-0.3530566
0.44365555,-0.05739375
0.051179472,0.60343844
-1.1207556,-0.38897428
0.046434447,0.48480687
0.09666835,0.20750535
0.7974491,-0.15415803
-0.62464786,-0.05014872
-0.3136397,-0.13593066
-0.02073252,0.7123237
-0.28581136,0.5728518
-0.18562923,-0.09856518
0.24219947,0.40951297
0.97786766,-0.32664302
-0.37012908,0.08247406
0.031697627,0.13425581
-0.36982322,-0.7892612
-0.10717103,-0.26297364
0.018924996,-0.14256333
0.18752562,0.08294328
-0.48271102,-0.22431144
-0.40968597,0.47151023
-0.59470004,-0.5492783
-0.29820275,0.21580224
0.16616157,-0.007767989
-0.04407397,-0.4165169
0.5509441,0.356701
-0.30179402,0.25656846
0.5685592,-0.5145436
0.48979482,0.2813311
-0.6554363,-0.5084384
0.4800914,-0.711809
-0.7816033,0.29617998
0.20400049,-0.30766854
-0.5434624,-0.63816506
-0.13061874,0.01342914
-0.5319687,-0.2297733
0.415387,0.03969701
0.6968657,0.2002787
0.49892372,0.023373595
0.43728483,0.5957504
-1.3041865,0.56529325
0.45912206,0.22838764
-0.25262934,-0.2414014
0.004305021,0.2310673
0.26683813,0.16488813
0.81445396,0.020665094
0.2743006,0.42569217
-0.533174,-0.1464292
0.14626424,-0.31985822
-0.15296528,0.062390357
0.020900507,-0.2495173
0.082271166,0.30782723
0.006429259,0.867982
-0.041640244,-0.24742673
-0.719303,-0.27090982
0.41656214,-0.10962467
-0.45343557,-0.32445258
0.02625871,-0.019691635
-0.76495236,-0.18625379
-0.75458884,0.33972427
0.24433392,-0.08623088
0.8803604,-0.4161716
0.30173022,-0.29754585
-0.35756686,-0.45307082
-0.53197336,-0.42428878
0.47470453,0.07947264
-0.37228218,0.2080643
0.35028663,0.28714007
0.01884708,0.265782
0.13303655,-0.19973528
0.25887245,0.67607534
0.6344427,0.6541108
-0.6377723,-0.40627548
0.08616726,0.40181732
-0.89290327,-0.56763077
0.4677955,0.1334776
0.019902797,0.14987455
0.32039773,0.011657436
-0.49318695,0.61784583
0.9451183,-0.35355777
0.22060463,-0.36202288
0.08866907,-0.80678487
-0.23933345,0.22324643
-0.072561905,0.284925
-0.08405885,0.24825926
0.33874246,-0.034949876
-0.3785167,0.4263577
-0.23078507,-0.26080695
0.7104345,0.19533542
0.33009496,0.6303188
0.26738942,0.52416426
0.6381029,0.13354737
0.10937637,-0.551266
-0.18371679,0.0035820503
-0.577737,0.5851895
-0.8808282,-0.5914215
0.83853877,-0.5729649
-0.7558549,-0.45638758
0.67405534,-0.44401577
-0.20275445,0.5351302
0.83820933,0.3310925
0.4525233,-0.52341664
-0.0061897133,0.44385704
0.28011128,0.35244286
-0.14748225,0.05725296
0.54108435,-0.6950991
-0.32592276,0.032421947
0.33649683,0.15916368
-1.0104905,-0.2871207
-0.047351133,0.48627666
-0.64804834,-0.41430482
-0.43468663,-0.4651179
0.37156388,-0.46050966
-0.07078872,-0.33114582
0.46850154,-0.23927657
-0.18507737,0.4671113
-0.5192123,0.1596358
0.944947,-0.68037146
-0.38781592,0.28871804
-0.15776758,0.44692367
-0.52505046,0.5447419
-0.5194158,0.08506106
0.09408399,-0.6264155
-0.3175801,-0.35789698
1.1480945,-0.10860365
-0.33677655,-0.11744794
0.99958664,0.051739544
0.059945323,-0.27710775
-0.1348132,0.6735365
0.6133803,0.067495205
0.56618553,0.3356077
0.28503045,0.638839
-0.34990698,0.2512389
-0.046266068,0.26887006
0.2872039,0.26876026
0.42301303,0.3334824
-0.42953923,0.5721936
-0.72386825,-0.42684093
0.3666799,0.42793483
0.43344018,-0.15400861
-0.2505552,0.40125448
-0.5002674,0.0032793786
-0.75046694,0.23957984
1.3332357,0.5771821
0.6115172,0.005806573
-0.27575243,-0.18410243
0.098364376,-0.100605935
0.89748853,-0.32321304
-0.0089717,0.6743896
0.54972357,-0.10172469
-0.7485237,0.27110443
0.855893,-0.92675024
0.3813466,0.14507872
-0.30553114,0.81663084
0.21608976,0.30402887
-0.13725482,-0.15559056
-0.4142216,0.22219712
-0.15542084,0.6090322
-0.6497073,-0.065813825
0.254632,0.22902897
0.25195032,-0.5161235
-0.2511796,0.5477627
0.005915394,0.34891614
0.06794055,0.09472951
-0.5872335,-0.14321801
-0.40488255,0.4073028
0.44995886,0.11592121
0.45051125,-0.39473423
-0.29982045,-0.12632512
-0.22176793,0.005290935
-0.20412883,-0.20885369
-0.53352034,0.10299563
-0.7872814,-0.07017552
0.23463802,-0.121893674
-0.31329733,0.7953735
-0.33094734,0.18581817
-0.82945496,-0.01955467
-0.43607068,-0.37557933
-0.012790854,-0.0022721456
-0.56108314,0.4355908
-0.24971722,0.12134833
0.10293239,-0.18579425
-0.065235116,-0.101440124
-0.79571617,0.117846034
0.11810359,0.36079168
-0.40307957,0.3058592
0.30991045,-0.017371252
-0.6695818,-0.08516947
-0.30578744,0.45973858
0.20419057,0.36202684
-0.812306,0.13990091
-0.73192424,0.5685682
1.0278667,0.11819595
-0.22358094,-0.05732055
0.15859398,-0.27588168
0.808352,-0.053309042
0.11362098,-0.39250574
0.7195475,-0.55597305
0.27500552,0.07107593
-0.16768157,0.2949464
-1.070877,0.3574683
-0.20872353,0.064175196
-0.47591072,-0.45145997
0.35710597,-0.14913005
0.40847203,-0.4490772
0.07089009,-0.082843505
-0.9872062,-0.90777344
0.29176378,0.40007403
0.038651004,0.68591905
-0.41017875,-0.43566594
0.7980589,-0.66209215
0.15123723,-0.45964333
0.899617,-0.22170618
0.22585353,-0.22191745
-0.058467004,0.13765746
-0.49443218,-1.117062
-0.2116257,-0.11240681
0.6182473,-0.06587082
-0.2731654,-0.15814488
0.53091145,-0.32085878
-0.49606925,0.14039472
0.31962794,0.3717767
-0.27228287,-0.25384313
0.36721715,-0.30463246
-0.3526509,0.4876327
0.30144927,0.55593944
-0.06734975,-0.45368093
-0.5467554,-0.3058857
-0.16432261,0.062103696
-0.32281858,-0.12299812
0.3074558,0.1232994
-0.5348522,-0.13411821
0.49314108,-0.31216034
0.518805,0.11245414
-0.31378078,-0.15605555
-0.61839205,-0.2760448
0.25546888,-0.018194612
-0.36369833,-1.0361648
-0.15562937,0.48138535
-0.8142166,0.22643887
-0.5852002,-0.2037771
-0.41904476,0.16238366
0.16058181,0.4375368
-0.3012283,0.19220832
0.64295554,-0.08685059
-0.79218674,0.09332383
-0.02320972,0.0014388005
-0.3045423,0.14550348
-0.7203809,0.5725675
-0.014777125,0.3941803
-0.22220014,0.49005452
-0.19530763,0.19202
-0.4658161,0.24224895
0.45526704,-0.7368971
0.044822942,0.47474828
-0.6152327,-0.20681092
0.32571644,-0.4649342
0.37399644,0.053885162
-0.8051324,-0.4642694
0.65345126,-0.2704878
0.4091248,0.06991794
0.46858317,0.25156498
0.65617526,-0.073839754
-0.5013155,-0.043302096
0.12698992,-0.40204716
0.14687026,-0.0062920433
0.18303443,0.9903754
-0.051401,0.5265261
0.51586574,-0.41389716
-0.75944126,-0.8737325
-0.06259178,-0.34194943
0.19923517,0.020404806
-0.21345821,-0.031126473
0.8463342,-0.45217177
-0.26224825,-0.64386475
0.16402,-0.025372596
0.5115812,0.27937356
0.7082034,-0.78029805
-0.51239073,0.51280355
0.1150614,0.466281
0.3820425,0.07075964
1.7365978,-0.9159165
0.021179872,0.50812334
0.35988757,-0.0027433827
0.58305067,0.05194414
-0.16833769,0.054854505
0.061794773,0.16140933
0.108824894,0.32048395
-0.15625228,-0.25240192
-0.17426775,-0.7267156
-0.55243313,-0.879941
-0.41517583,-0.5436813
-0.05746491,-0.27213705
-0.14485982,-0.42944357
0.09951936,-0.122758634
0.57552534,0.11770476
-0.3260525,0.17199014
0.5396664,-1.182305
0.59229946,-0.31947488
0.4105746,0.2843963
-0.23067215,-0.10626872
0.6920351,-0.263232
-0.029171057,0.36349195
-0.43895662,-0.6303166
0.40092435,-0.11151054
-0.015456262,-0.13308641
0.31471333,0.49908906
-0.1818548,-0.4089155
-0.6719239,0.2214456
0.08111071,0.13832602
0.31428832,0.3761898
-0.7925283,0.015335938
0.18575625,-0.031418104
0.1449368,-0.5282849
-0.018129805,0.24290021
-0.12733434,0.3193039
0.16423418,-0.17586747
-0.8104812,-0.48078555
-0.45240033,0.100163706
-0.09033815,0.33274
-0.32485524,-0.78313273
0.5272723,0.55564755
0.7668251,0.36236855
0.5115427,-0.32622167
-0.05362859,0.26478717
1.0060356,0.04049951
-0.16255724,-0.06801687
-0.15238416,0.67534256
-0.6284663,-0.51202685
-0.093692325,0.26001167
-0.45075166,-0.018470783
-0.46826845,-0.47472635
0.022540811,0.52166843
0.046322707,0.2742384
-0.9265562,-0.08405805
-0.19298485,-0.8482809
0.37828997,0.1820166
0.2905657,0.3972292
0.19496277,0.81092304
-0.7458177,-0.30015367
0.29920354,0.16676171
-0.09109139,0.41247723
-0.5593697,-0.045935307
0.32250172,-0.38484082
0.9577106,0.227843
0.059047367,0.51984984
0.23054582,-0.36775687
0.21819264,0.36097378
-0.12657593,0.64536095
1.212994,-0.26389188
0.36346948,0.09506754
0.40613297,-0.5008635
-0.59263694,-0.556396
0.23729244,-0.4698791
0.16387075,-0.033821
-0.63150984,-0.9462013
0.44948322,-0.086189464
0.23232487,0.573028
1.487908,-0.78440547
-0.7024836,0.61024326
0.47887155,0.35369217
-0.5139844,-0.6693512
0.16606432,0.95003706
0.38572198,0.030808717
1.000941,-0.22570363
-0.8508943,-0.33525732
0.38888106,0.7190138
0.30432227,-0.36638856
0.24466941,-0.5890667
0.1689143,-0.045770515
0.5532226,0.13822241
0.5411392,0.37289083
0.2033499,-0.04381098
0.17604989,0.41567382
0.91922873,0.49962002
0.025436247,0.11602994
-0.11346782,0.10422984
0.6139975,-0.3558627
1.1805133,-0.12813342
-0.6776525,-0.29856315
-0.038320575,-0.27368605
-0.506331,-0.16247855
-0.20104304,0.37362817
-0.18283144,-0.24255328
-0.74189335,-0.52482474
-0.2991863,0.3516956
-0.5925607,0.44542176
0.17562526,-0.061338343
-0.101908065,0.56605774
-0.07666722,0.507128
-0.75927746,0.09907222
0.05050092,-0.2039494
-0.5261295,0.27202624
-0.71543145,-0.50995135
0.59345925,-0.11831899
0.6148166,0.11185457
0.62587136,0.58557016
0.10462471,0.054292224
0.24011488,0.08384246
-0.22540756,0.13750142
-0.4533057,0.4356507
0.4209082,-0.6550972
0.72554576,-0.13448796
-0.105810516,-0.36672825
-0.4877667,0.40792733
0.23494896,0.08338749
0.25844544,0.21770963
-0.65594727,-0.4737115
-0.8219431,-0.3385395
0.08328632,-0.3508198
0.005003103,-0.1183292
0.52773064,0.24740261
0.010981319,0.7308242
-0.07657067,0.56054294
-0.5461238,-0.28580543
0.110465206,1.0044059
-0.10477225,0.032805312
-0.39121804,-0.3535488
-0.80030996,-0.5942067
-0.050478328,0.06374998
0.22628967,0.24387828
-0.5033042,-0.3020007
0.06779099,0.055070672
-0.4836352,0.47125158
-0.36528555,-0.29871982
-1.1357634,-0.022437897
0.18513557,0.22730441
-0.17571166,0.12932213
0.21355759,-0.03762595
-0.5663432,-0.5034542
-1.3707603,-0.46479106
-0.102210164,0.5612513
0.34729362,-0.10167918
0.38085365,-0.030949904
-0.3754943,-0.18030325
-0.38915262,-0.6011204
-0.48393357,-0.47486293
-0.13137494,0.42090455
-0.7870999,-0.35568255
0.13634595,0.017639644
-0.39044845,-0.49618578
0.5085899,-0.9791478
-0.25736308,-0.3388906
-0.33555526,0.17980547
-0.3476783,0.40079755
-0.57272387,0.18511318
0.10770557,0.5261145
-1.0014608,-0.036026392
-0.35299304,-0.3930012
0.33029196,-0.026332175
-0.62878793,0.16187105
-0.05105323,-0.7003486
-0.040325433,0.59494627
-0.19832674,-0.15316474
0.16944154,0.4872736
-0.15858449,0.3520075
-0.2098698,-0.36429963
0.2505864,-0.9343729
0.46149385,-0.37546992
-0.23935166,-0.361349
0.6099565,-0.13005665
-0.064169854,0.64544183
-0.28710026,-0.3818928
0.22183521,0.56060356
-0.51337194,0.085740834
0.2517035,-0.37519976
0.24560905,-0.051162623
0.18435675,-0.46191737
-0.29227433,0.19818829
-0.9459757,0.087187134
-0.23809418,0.17256413
0.1391949,1.0285667
-0.28736362,0.7294841
-0.18949199,0.34768423
-0.9136184,0.21274212
-0.09198199,0.41704714
-0.5422,-0.2939617
-0.1510243,-0.5214384
-0.047560245,-0.5548227
-0.028676167,0.05692414
-0.00994933,-0.23608308
-0.4759108,0.67425394
0.72466284,-0.27774593
-0.5640895,0.061633974
0.6046975,0.13838702
-0.15153262,-0.1564605
0.6683276,0.16199511
-0.5358461,0.36702627
-0.11386928,0.2767631
0.64022285,0.70057756
0.23048428,-0.7896926
-0.657443,0.35104007
-0.34434,0.1875309
-0.11718536,-0.45040926
-0.3606848,-0.6318221
0.0021898157,-0.15031448
0.38217005,-0.1643447
0.6051117,-0.34851506
0.06736641,-0.50945216
0.067808546,-0.5141268
-0.13954921,0.31037763
-0.08306509,0.2346656
0.62628573,-0.19255458
-0.35803527,-0.50350076
0.36755362,-0.17415337
0.6798404,-0.656997
0.73979443,0.18204573
0.4726868,0.14635265
-0.5605681,0.087394424
-0.15324864,-0.10054707
0.75123197,-0.6142295
-1.2111259,-0.048484452
0.42925647,-0.26911876
-0.38562143,-0.30552027
-0.72922623,-0.13838701
0.06802414,-0.121804595
-0.49313715,-0.3203341
0.33207184,0.031484496
-0.1906896,0.24355789
0.17146696,0.08226272
-0.28457174,0.04958599
-0.28232896,-0.43272617
-0.2826799,0.02357833
-0.0405885,-0.04870951
0.5182706,-0.32369035
0.17538202,-0.20486829
-0.6807469,0.43465987
-0.5118784,0.40997264
0.13434607,0.55318683
-0.4445924,0.15609361
-0.22980429,0.33298624
-0.0049172803,0.04818025
-0.7473693,-0.44682083
-0.13991836,0.6420265
-0.12834896,0.74955225
0.09079138,0.30493906
-0.3417576,-1.1315397
-0.04146648,0.27630594
-0.39068666,0.106916666
-1.1991227,0.02288777
-0.43639544,-0.23317166
0.1478778,-0.25368005
0.04099768,-0.23330823
0.080806084,0.5133197
0.72163254,-0.37135765
-0.23699683,0.16140242
1.2390677,-0.25427443
-0.16961233,0.2024398
0.8923784,-0.1326828
-0.09914817,0.31757125
0.25181368,0.23100553
0.40523678,-0.60362977
0.41974273,-0.3474311
-0.46793476,-0.04120544
-0.5930199,0.024108287
-0.22477666,-0.0001541774
-0.10643219,0.56142795
0.55839914,-0.4847281
-0.077976055,1.359361
-0.7642883,-0.0942759
0.49399057,-0.6212354
0.0074872775,0.24506752
0.3942843,-0.19266596
0.76856136,-0.025871826
0.30728698,0.6426753
0.49407592,-0.16644427
-0.45428705,-0.46636268
-0.34052134,-0.012367409
0.08366268,0.3300533
-0.24374425,0.3566154
-1.717062,-0.24195343
-0.5694217,-0.012784637
0.190612,-0.25851914
0.69245297,-0.36854362
-0.32957578,0.22140765
0.52041984,0.4608121
-0.27994284,-0.09301757
-0.4540169,0.25849164
-0.53380084,-0.30755827
0.8762802,0.3434165
0.6398853,0.36194453
0.0070567466,-0.49015823
-0.09917919,0.4886837
-0.24136254,0.33034414
0.5419117,-0.71527857
-0.46946296,0.40927798
0.017683066,-0.23318043
0.27720398,0.82522035
-0.35743004,-0.019240612
0.29390997,0.08628624
-0.11041195,0.20794599
0.57298577,-0.25681767
-0.5814474,0.13653699
0.47009262,0.107095
-0.18776333,-0.0011259129
0.45686823,-0.9099432
0.72514075,0.20145011
0.9493799,0.022381414
0.56109643,-0.06686159
-0.28275594,0.053265143
1.0203313,-0.18591228
-0.73222226,0.32794243
0.22388613,0.6827222
-0.41983655,0.107267015
0.43554825,0.10962867
0.38032094,-0.23735781
0.49778563,0.067616746
-0.75421226,0.24503013
0.50149876,0.11636298
0.03779746,-0.07058559
0.6409935,-0.38263163
-0.26248798,0.17476228
-0.017736614,0.5101678
-0.50667894,-0.04956078
0.6040408,0.10365441
-0.46844205,-0.6968331
-0.31873384,0.06147792
-0.515825,0.06513939
-0.12998746,0.37476298
0.3605807,0.34538734
-0.37256438,0.020847052
0.04711148,0.33743265
-1.1447912,-0.11225747
-0.36595953,0.15124215
0.52768695,-0.34553772
-0.13358213,0.054956228
-0.46313193,0.119482085
0.65350425,0.0044013276
0.368678,-0.30539054
0.02961194,0.31060368
0.14992207,0.06533968
0.04212919,-0.5496723
-0.7818143,-0.2419063
0.469403,-0.076085635
-0.4405485,0.5026169
0.119667105,-0.45236668
1.0966488,-0.52414286
-0.4077798,-0.7185966
0.2093359,-0.70018804
-0.9975634,-0.1061768
0.44361284,0.5354093
0.8356853,-0.39958435
0.13287596,0.57505536
0.015348914,0.49556938
0.37368566,0.21691872
0.29593295,-0.4183521
0.28964645,0.20098567
-0.49165586,0.13853112
-0.86096436,-0.16165431
-0.7420834,-0.04760579
0.056745388,0.40726689
-0.24674508,-0.547686
-1.4186257,0.06108693
-0.3921987,0.61475706
-0.07575991,0.48193008
-0.94586045,-0.2738245
0.47951362,0.19838756
-0.6432544,0.24410279
0.5859147,0.026456583
-0.5260861,-0.09409993
0.27012476,-0.024247644
-0.7195102,-0.3146672
0.2746007,0.47746503
0.099111736,0.5326836
0.52825075,0.15832172
-0.77220047,-0.23261909
0.612209,-0.17355038
0.6260526,-0.7596626
-0.45771334,-0.1694716
-0.21758343,0.5496999
-0.45261136,-0.25369817
0.40256077,-0.36452731
0.6846138,-0.07897621
-0.3621667,0.026674125
-0.35519153,0.33074784
-0.6301618,-0.5427556
-0.050510693,-0.14345904
-0.34558105,0.10194988
-0.78939986,-0.40812653
0.33314782,0.3587926
0.89298457,-0.4167196
0.07176277,-0.18513556
0.012443951,0.3959476
-0.5881027,-0.45134923
-0.39787722,-0.56268203
-0.35045093,-0.11320419
1.0275388,-0.09939861
-0.12708278,-0.46564752
0.26649538,-0.22018768
-0.6306439,-0.5829813
0.14467736,-0.056826696
-0.08869765,-0.4568189
-0.49897218,0.41221267
0.14526536,-0.39574036
-0.52104104,0.4532321
0.16665123,-0.17782402
0.061331365,-0.51087964
0.7272687,-0.063158475
-0.5891729,-0.061595324
0.56329894,0.37240046
0.57916754,-0.10894465
-0.19153745,-0.11420689
